"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2020-04-30_10Q_extracted.txt,122114,13913,0.812190038093869,1.5596923740386688,1.114065981456192,0.9128153525479767,0.301875943362323,0.27312585351829227,0.23718824121325377,0.769064903327823,80792,7577,2024,1.86918709120966,5.602601883130885,1582
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2020-07-31_10Q_extracted.txt,126669,14299,0.9581089586684385,1.5595496188544655,1.0839918875445835,1.0070634310091613,0.28673333799566403,0.27274634589831454,0.22379187355759145,0.7203300930134975,82910,7959,2112,1.8697111686131898,5.609832855444437,1590
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2021-01-31_10Q_extracted.txt,83695,10401,0.9614460148062687,1.259494279396212,1.1825785982117105,0.884530333621767,0.31727718488606865,0.2692048841457552,0.2019036631093164,0.884530333621767,63114,5296,1205,1.892510335544659,5.652917988654937,1484
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2021-04-30_10Q_extracted.txt,91020,11188,1.0457633178405434,1.4747944225956382,1.0904540579191992,0.9116910976045765,0.3038970325348588,0.2413299964247408,0.16088666428316054,0.8223096174472649,66975,6815,1573,1.8736145870575616,5.601269217018234,1485
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2021-07-31_10Q_extracted.txt,94197,11557,1.055637276109717,1.5142337976983646,1.1075538634593751,0.8566236912693606,0.30284675953967294,0.24227740763173833,0.18170805572380377,0.8047071039197023,69048,7198,1645,1.8697758933979407,5.609327680193822,1502
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2022-01-31_10Q_extracted.txt,70566,8598,0.732728541521284,1.4887183065829261,1.244475459409165,1.0118632240055827,0.33728774133519424,0.31402651779483604,0.11630611770179111,0.732728541521284,52671,4922,1102,1.8973016980693185,5.669225401256106,1383
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2022-04-30_10Q_extracted.txt,82227,9985,0.8612919379068603,1.4621932899349024,1.0515773660490735,0.9414121181772659,0.2904356534802203,0.2904356534802203,0.10015022533800699,0.7010515773660491,60066,6583,1485,1.8808212318477717,5.6180270405608415,1380
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2022-07-31_10Q_extracted.txt,90045,10986,0.8829419260877481,1.4290915710904788,1.0740943018387037,0.8374294556708538,0.26397232841798657,0.2548698343346077,0.14563990533406151,0.6280720917531404,66000,6929,1570,1.8836701256144184,5.626979792463135,1443
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2023-01-31_10Q_extracted.txt,73726,8973,0.6018054162487462,1.381923548423047,1.2147553772428397,0.9027081243731194,0.3231917976150674,0.28975816337902593,0.13373453694416582,0.7021063189568706,55109,5113,1125,1.8963557338682715,5.645826367992868,1369
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2023-04-30_10Q_extracted.txt,86836,10556,0.7294429708222812,1.4020462296324365,1.0610079575596816,1.0136415308829103,0.27472527472527475,0.2652519893899204,0.11367942402425162,0.6536566881394468,63728,6735,1526,1.8826259946949602,5.609226979916635,1360
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2023-07-31_10Q_extracted.txt,94698,11525,0.754880694143167,1.2841648590021693,1.0585683297180042,0.911062906724512,0.25162689804772237,0.24295010845986983,0.1735357917570499,0.5813449023861171,69466,7184,1625,1.8840780911062907,5.60885032537961,1418
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2024-01-31_10Q_extracted.txt,73999,8975,0.713091922005571,1.1142061281337048,1.16991643454039,0.9582172701949861,0.28969359331476324,0.2785515320334262,0.17827298050139276,0.6685236768802229,55030,5307,1149,1.8991643454038998,5.65025069637883,1316
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2024-04-30_10Q_extracted.txt,84616,10244,0.8688012495119093,1.2007028504490433,1.0640374853572823,0.8492776259273721,0.25380710659898476,0.25380710659898476,0.15618898867629832,0.5954705193283873,61750,6758,1515,1.8794416243654823,5.598594299101913,1327
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072331_2024-07-31_10Q_extracted.txt,91938,11068,0.731839537405132,1.2197325623418864,1.0932417780990242,0.9306107697867726,0.28912179255511383,0.24394651246837729,0.19877123238164077,0.5782435851102277,66864,7346,1652,1.875677629201301,5.584477773762197,1385
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2019-05-04_10Q_extracted.txt,62590,8021,0.4986909362922329,0.6482982171799028,1.1345218800648298,0.4986909362922329,0.31168183518264553,0.26181274155342227,0.13714000748036406,0.4986909362922329,47458,2785,774,1.843535718738312,5.499937663632964,1164
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2019-08-03_10Q_extracted.txt,66241,8524,0.5396527451900516,0.4692632566870014,1.0323791647114031,0.4340685124354763,0.28155795401220085,0.24636320976067572,0.17597372125762553,0.45753167526982635,50146,3413,967,1.8432660722665415,5.492843735335523,1183
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2019-11-02_10Q_extracted.txt,67860,8481,0.5423888692371183,0.4598514326140785,1.0847777384742365,0.4598514326140785,0.29477655936799907,0.24761230986911922,0.12970168612191957,0.4598514326140785,50961,3646,1052,1.8325669142789764,5.475533545572456,1152
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2020-05-02_10Q_extracted.txt,64581,8442,0.544894574745321,1.646529258469557,1.1963989575929874,0.6396588486140725,0.3435204927742241,0.18952854773750297,0.16583747927031509,0.8765695332859511,49388,2532,760,1.8532338308457712,5.506278133143804,1235
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2020-08-01_10Q_extracted.txt,66438,8647,0.7054469758297676,1.630623337573725,1.3299410200069388,0.6129293396553718,0.38163524921938247,0.19659997687059097,0.19659997687059097,1.0292587024401527,50897,3140,973,1.8409853128252573,5.475425002891176,1272
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2020-10-31_10Q_extracted.txt,70354,9180,0.9150326797385622,1.3725490196078431,1.187363834422658,0.5991285403050108,0.34858387799564267,0.15250544662309368,0.2832244008714597,0.9694989106753813,54017,3297,979,1.8209150326797385,5.432570806100218,1340
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2021-05-01_10Q_extracted.txt,60164,7850,0.7770700636942675,1.210191082802548,1.210191082802548,0.6114649681528662,0.35668789808917195,0.21656050955414013,0.1910828025477707,0.8280254777070064,46155,2635,805,1.845987261146497,5.501019108280254,1159
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2021-07-31_10Q_extracted.txt,67068,8536,0.937207122774133,1.0895032802249298,1.0192127460168696,0.5623242736644799,0.3163074039362699,0.1991565135895033,0.11715089034676662,0.7731958762886598,50657,3729,1080,1.8197047797563262,5.44857075913777,1179
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2021-10-30_10Q_extracted.txt,69615,8920,0.9977578475336323,1.0874439461883407,0.9977578475336323,0.515695067264574,0.26905829596412556,0.20179372197309417,0.12331838565022421,0.7511210762331838,52767,3766,1085,1.8109865470852018,5.426793721973094,1206
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2022-04-30_10Q_extracted.txt,64626,8521,1.2322497359464852,1.0444783476117827,0.9857997887571881,0.43422133552399955,0.31686421781481044,0.21124281187654032,0.12909282948010797,0.5985213003168642,50165,2471,739,1.8375777490904823,5.490904823377538,1202
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2022-07-30_10Q_extracted.txt,66998,8536,1.0192127460168696,0.972352389878163,0.9606373008434863,0.3983130271790066,0.2928772258669166,0.21087160262417995,0.12886597938144329,0.49203373945641987,50775,3589,1041,1.8184161199625117,5.454311152764761,1145
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2022-10-29_10Q_extracted.txt,72637,9227,0.8453451826162349,1.1054513926519995,0.9428850113796466,0.32513276254470574,0.2709439687872548,0.20591741627831364,0.11921534626639212,0.6069144900834507,55388,3694,1084,1.8273545030887612,5.488132654167118,1196
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2023-04-29_10Q_extracted.txt,77544,10188,1.0600706713780919,1.099332548095799,1.1484098939929328,0.6968983117393012,0.36317235963879074,0.2453867294856694,0.2453867294856694,0.5889281507656066,60641,2834,841,1.8475657636435021,5.487239890066745,1273
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2023-07-29_10Q_extracted.txt,84550,10985,1.07419208010924,1.028675466545289,1.1470186618115612,0.6645425580336822,0.3459262630860264,0.24578971324533452,0.2002730996813837,0.5644060081929904,65007,3868,1160,1.8358670914883932,5.454893035958125,1278
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2023-10-28_10Q_extracted.txt,87697,11304,1.132342533616419,1.0969568294409058,1.0261854210898798,0.5927105449398443,0.30962491153573957,0.21231422505307856,0.14154281670205238,0.6988676574663836,67672,3896,1187,1.839171974522293,5.48115711252654,1294
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2024-05-04_10Q_extracted.txt,70682,9267,0.9172331930506097,1.068306895435416,1.2085896190784504,0.356102298478472,0.5179669796050502,0.2481925110607532,0.17265565986835005,0.5611308945721377,55019,2668,808,1.8664076831768641,5.539548937088594,1252
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072333_2024-08-03_10Q_extracted.txt,83394,10770,0.9656453110492107,1.1142061281337048,1.2070566388115136,0.38997214484679665,0.5663881151346332,0.2692664809656453,0.1764159702878366,0.6778087279480037,64121,3776,1158,1.8407613741875581,5.496378830083565,1320
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2019-03-31_10Q_extracted.txt,223122,25312,0.4938369152970923,1.1219974715549939,0.8217446270543615,1.4182996207332492,0.11457016434892542,0.16987989886219976,0.15012642225031606,0.48198482932996206,163195,15172,3346,1.8824273072060682,5.6248024652338815,1929
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2019-06-30_10Q_extracted.txt,272381,30549,0.5990376117057841,1.1162394841074994,0.7136076467314806,1.3781138498805199,0.08510916887623163,0.18985891518543976,0.12766375331434743,0.5957641821336214,196351,20875,4731,1.8750859275262692,5.617074208648401,2008
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2019-09-30_10Q_extracted.txt,279292,31015,0.6061583104949219,1.221989359987103,0.7319039174592938,1.396098661937772,0.08383040464291472,0.17733354828308884,0.12252136063195228,0.5964855714976625,200594,22201,4931,1.8667418990810898,5.606126068031598,2038
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2020-03-31_10Q_extracted.txt,256106,29809,0.5300412627058942,1.466000201281492,0.9795699285450703,1.291556241403603,0.17108926834177599,0.19457210909456873,0.15096111912509644,0.4696568150558556,190292,15654,3496,1.8913415411452916,5.642121506927438,2208
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2020-06-30_10Q_extracted.txt,292567,33283,0.5888892227263167,1.415136856653547,0.8953519814920531,1.2438782561668118,0.15022684253222365,0.17726767418802392,0.13820869512964576,0.5137758014602049,212771,20875,4723,1.8872697773638194,5.621518492924316,2277
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2020-09-30_10Q_extracted.txt,320535,36272,0.5762020291133657,1.497022496691663,0.8518967798853109,1.290251433612704,0.14060432289369212,0.16817379797088663,0.14611821790913102,0.4879797088663432,233246,22913,5187,1.8806517423908249,5.615212836347596,2365
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2021-03-31_10Q_extracted.txt,246202,28578,0.48288893554482465,1.3926796836727553,0.9237875288683602,1.3646861221918958,0.11897263629365247,0.20295332073623065,0.17495975925537124,0.5108824970256841,183317,15982,3916,1.901497655539226,5.669081111344391,2095
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2021-06-30_10Q_extracted.txt,292432,33450,0.4872944693572496,1.452914798206278,0.9566517189835576,1.390134529147982,0.1733931240657698,0.25411061285500747,0.14349775784753363,0.4573991031390135,214325,21396,5266,1.895814648729447,5.646188340807175,2202
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2021-09-30_10Q_extracted.txt,317150,35959,0.5061319836480436,1.4349676019911566,0.8593119942156344,1.601824299897105,0.16129480797575016,0.16963764287104757,0.14460913818515533,0.49222725882254786,232260,23585,5761,1.8971328457409828,5.6590005283795435,2203
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2022-03-31_10Q_extracted.txt,239795,27784,0.4714943852577023,1.2813129858911605,0.8458105384393896,1.493665418946156,0.1079758134177944,0.1979556579326231,0.14396775122372588,0.5902677800172762,178793,15600,3739,1.9056291390728477,5.697847682119205,2022
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2022-06-30_10Q_extracted.txt,273622,30879,0.4760516856115807,1.21117911849477,0.8031348165419864,1.4184397163120568,0.12306097995401406,0.18782991677191618,0.12306097995401406,0.5505359629521682,199516,20968,5034,1.9010330645422455,5.6828589008711425,2054
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2022-09-30_10Q_extracted.txt,302486,34087,0.46645348666647113,1.2057382579869158,0.7744888080499898,1.5548449555549035,0.11734678909848328,0.16428550473787662,0.11147944964355913,0.5309942206706368,221019,23166,5505,1.8962067650423915,5.670842256578754,2128
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2023-03-31_10Q_extracted.txt,242481,28304,0.5193612210288299,1.137648388920294,0.8691351045788581,1.4485585076314302,0.12365743357829281,0.18725268513284343,0.16252119841718485,0.5264273600904465,181055,15570,3680,1.9014626907857546,5.676512153759186,1992
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2023-06-30_10Q_extracted.txt,294112,33735,0.542463317029791,1.200533570475767,0.7203201422854603,1.4347117237290647,0.09189269304876242,0.1511783014673188,0.18971394693938046,0.5632132799762857,215267,21752,5246,1.890795909293019,5.642211353194012,2093
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2023-09-30_10Q_extracted.txt,302656,34410,0.6044754431851206,1.3310084277826213,0.880557977332171,1.3891310665504215,0.16274338854984016,0.16855565242662016,0.16274338854984016,0.6073815751235107,222267,22216,5191,1.8998546934030804,5.6737866899157225,2062
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2024-03-31_10Q_extracted.txt,257664,30415,0.5030412625349334,1.269110636199244,0.9074469833963504,1.4565181653789248,0.1348019069538057,0.1972710833470327,0.2465888541837909,0.6378431694887391,194054,15243,3582,1.8962025316455695,5.6673023179352295,2083
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072741_2024-06-30_10Q_extracted.txt,274111,31235,0.5570673923483271,1.3798623339202818,0.8163918680966864,1.4054746278213543,0.13126300624299664,0.16327837361933728,0.19529374099567792,0.646710421002081,200942,20194,4755,1.899247638866656,5.664703057467585,1985
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2019-03-31_10Q_extracted.txt,134836,16421,0.408014128250411,1.3032093051580294,1.540710066378418,1.7294927227330856,0.35929602338469036,0.29839839230253945,0.15224407770537726,0.5785274952804337,102972,5816,1777,1.945131234394982,5.700383655075817,1825
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2019-06-30_10Q_extracted.txt,152010,18038,0.4324204457256902,1.3083490409136267,1.5079277081716378,1.8849096352145471,0.34371881583324093,0.3104557046235724,0.1552278523117862,0.5377536312229737,113933,7827,2424,1.9387404368555272,5.673578001995787,1918
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2019-09-30_10Q_extracted.txt,153225,18019,0.47172429102613905,1.3319274099561573,1.492868638659193,1.7648038181919086,0.32188245740607135,0.3052333647816194,0.16094122870303568,0.527221266440979,114240,8263,2553,1.9446140185359897,5.696431544480826,1929
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2020-03-31_10Q_extracted.txt,144861,17806,0.43243850387509825,1.6398966640458275,1.7634505222958552,1.6904414242390204,0.3931259126137257,0.3425811524205324,0.23025946310232503,0.5784566999887678,110509,6082,1903,1.9308098393799842,5.664270470627878,2016
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2020-06-30_10Q_extracted.txt,163081,19440,0.45781893004115226,1.7849794238683128,1.5483539094650205,1.7746913580246912,0.3395061728395062,0.3395061728395062,0.23148148148148145,0.5864197530864198,122817,8056,2492,1.9266975308641976,5.651080246913581,2135
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2020-09-30_10Q_extracted.txt,155289,18417,0.504968235869034,1.699516750828039,1.585491665309225,1.8949883260031493,0.34207525655644244,0.2823478308084922,0.2171906390834555,0.4886789379377749,117412,8270,2506,1.940163978932508,5.684802085030135,2020
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0000072903_2021-03-31_10Q_extracted.txt,141728,17194,0.44201465627544495,1.622659067116436,1.48889147376992,1.855298359892986,0.29661509829010124,0.32569500988716993,0.12213562870768872,0.5292543910666512,108999,6363,1930,1.9415493776898918,5.698790275677562,1933
